timestamp,cylinder_id,weight_kg
2026-05-31T20:00:00Z,cyl_001,9.17
2026-05-31T20:00:00Z,cyl_002,11.11
2026-05-31T20:00:00Z,cyl_003,10.19
2026-05-31T20:00:00Z,cyl_004,11.5
2026-05-31T20:00:00Z,cyl_005,10.8
2026-05-31T21:00:00Z,cyl_001,9.17
2026-05-31T21:00:00Z,cyl_002,11.14
2026-05-31T21:00:00Z,cyl_003,10.17
2026-05-31T21:00:00Z,cyl_004,11.42
2026-05-31T21:00:00Z,cyl_005,10.76
2026-05-31T22:00:00Z,cyl_001,9.14
2026-05-31T22:00:00Z,cyl_002,11.17
2026-05-31T22:00:00Z,cyl_003,10.19
2026-05-31T22:00:00Z,cyl_004,11.48
2026-05-31T22:00:00Z,cyl_005,10.77
2026-05-31T23:00:00Z,cyl_001,9.12
2026-05-31T23:00:00Z,cyl_002,11.09
2026-05-31T23:00:00Z,cyl_003,10.15
2026-05-31T23:00:00Z,cyl_004,11.47
2026-05-31T23:00:00Z,cyl_005,10.79
2026-06-01T00:00:00Z,cyl_001,9.06
2026-06-01T00:00:00Z,cyl_002,11.11
2026-06-01T00:00:00Z,cyl_003,10.2
2026-06-01T00:00:00Z,cyl_004,11.42
2026-06-01T00:00:00Z,cyl_005,10.78
2026-06-01T01:00:00Z,cyl_001,9.15
2026-06-01T01:00:00Z,cyl_002,11.13
2026-06-01T01:00:00Z,cyl_003,10.18
2026-06-01T01:00:00Z,cyl_004,11.46
2026-06-01T01:00:00Z,cyl_005,10.73
2026-06-01T02:00:00Z,cyl_001,9.1
2026-06-01T02:00:00Z,cyl_002,11.12
2026-06-01T02:00:00Z,cyl_003,10.15
2026-06-01T02:00:00Z,cyl_004,11.43
2026-06-01T02:00:00Z,cyl_005,10.72
2026-06-01T03:00:00Z,cyl_001,9.07
2026-06-01T03:00:00Z,cyl_002,11.05
2026-06-01T03:00:00Z,cyl_003,10.19
2026-06-01T03:00:00Z,cyl_004,11.46
2026-06-01T03:00:00Z,cyl_005,10.71
2026-06-01T04:00:00Z,cyl_001,9.1
2026-06-01T04:00:00Z,cyl_002,11.03
2026-06-01T04:00:00Z,cyl_003,10.12
2026-06-01T04:00:00Z,cyl_004,11.45
2026-06-01T04:00:00Z,cyl_005,10.67
2026-06-01T05:00:00Z,cyl_001,9.03
2026-06-01T05:00:00Z,cyl_002,11.02
2026-06-01T05:00:00Z,cyl_003,10.08
2026-06-01T05:00:00Z,cyl_004,11.37
2026-06-01T05:00:00Z,cyl_005,10.78
2026-06-01T06:00:00Z,cyl_001,9.08
2026-06-01T06:00:00Z,cyl_002,11.09
2026-06-01T06:00:00Z,cyl_003,10.16
2026-06-01T06:00:00Z,cyl_004,11.41
2026-06-01T06:00:00Z,cyl_005,10.67
2026-06-01T07:00:00Z,cyl_001,9.06
2026-06-01T07:00:00Z,cyl_002,11.02
2026-06-01T07:00:00Z,cyl_003,10.1
2026-06-01T07:00:00Z,cyl_004,11.3
2026-06-01T07:00:00Z,cyl_005,10.67
2026-06-01T08:00:00Z,cyl_001,9.03
2026-06-01T08:00:00Z,cyl_002,11.01
2026-06-01T08:00:00Z,cyl_003,10.03
2026-06-01T08:00:00Z,cyl_004,11.33
2026-06-01T08:00:00Z,cyl_005,10.62
2026-06-01T09:00:00Z,cyl_001,9.01
2026-06-01T09:00:00Z,cyl_002,11.02
2026-06-01T09:00:00Z,cyl_003,10.06
2026-06-01T09:00:00Z,cyl_004,11.36
2026-06-01T09:00:00Z,cyl_005,10.64
2026-06-01T10:00:00Z,cyl_001,9.05
2026-06-01T10:00:00Z,cyl_002,11.04
2026-06-01T10:00:00Z,cyl_003,10.05
2026-06-01T10:00:00Z,cyl_004,11.34
2026-06-01T10:00:00Z,cyl_005,10.64
2026-06-01T11:00:00Z,cyl_001,9.02
2026-06-01T11:00:00Z,cyl_002,11.01
2026-06-01T11:00:00Z,cyl_003,10.01
2026-06-01T11:00:00Z,cyl_004,11.35
2026-06-01T11:00:00Z,cyl_005,10.57
2026-06-01T12:00:00Z,cyl_001,9.03
2026-06-01T12:00:00Z,cyl_002,10.92
2026-06-01T12:00:00Z,cyl_003,10.11
2026-06-01T12:00:00Z,cyl_004,11.34
2026-06-01T12:00:00Z,cyl_005,10.62
2026-06-01T13:00:00Z,cyl_001,8.99
2026-06-01T13:00:00Z,cyl_002,10.98
2026-06-01T13:00:00Z,cyl_003,10.02
2026-06-01T13:00:00Z,cyl_004,11.32
2026-06-01T13:00:00Z,cyl_005,10.63
2026-06-01T14:00:00Z,cyl_001,8.95
2026-06-01T14:00:00Z,cyl_002,10.96
2026-06-01T14:00:00Z,cyl_003,10.1
2026-06-01T14:00:00Z,cyl_004,11.28
2026-06-01T14:00:00Z,cyl_005,10.63
2026-06-01T15:00:00Z,cyl_001,8.93
2026-06-01T15:00:00Z,cyl_002,10.94
2026-06-01T15:00:00Z,cyl_003,9.96
2026-06-01T15:00:00Z,cyl_004,11.32
2026-06-01T15:00:00Z,cyl_005,10.61
2026-06-01T16:00:00Z,cyl_001,8.96
2026-06-01T16:00:00Z,cyl_002,10.97
2026-06-01T16:00:00Z,cyl_003,10.08
2026-06-01T16:00:00Z,cyl_004,11.32
2026-06-01T16:00:00Z,cyl_005,10.53
2026-06-01T17:00:00Z,cyl_001,8.95
2026-06-01T17:00:00Z,cyl_002,10.88
2026-06-01T17:00:00Z,cyl_003,9.99
2026-06-01T17:00:00Z,cyl_004,11.25
2026-06-01T17:00:00Z,cyl_005,10.49
2026-06-01T18:00:00Z,cyl_001,8.87
2026-06-01T18:00:00Z,cyl_002,10.93
2026-06-01T18:00:00Z,cyl_003,9.97
2026-06-01T18:00:00Z,cyl_004,11.33
2026-06-01T18:00:00Z,cyl_005,10.51
2026-06-01T19:00:00Z,cyl_001,8.91
2026-06-01T19:00:00Z,cyl_002,10.92
2026-06-01T19:00:00Z,cyl_003,10.0
2026-06-01T19:00:00Z,cyl_004,11.29
2026-06-01T19:00:00Z,cyl_005,10.53
2026-06-01T20:00:00Z,cyl_001,8.91
2026-06-01T20:00:00Z,cyl_002,10.92
2026-06-01T20:00:00Z,cyl_003,9.96
2026-06-01T20:00:00Z,cyl_004,11.25
2026-06-01T20:00:00Z,cyl_005,10.52
2026-06-01T21:00:00Z,cyl_001,8.97
2026-06-01T21:00:00Z,cyl_002,10.93
2026-06-01T21:00:00Z,cyl_003,10.02
2026-06-01T21:00:00Z,cyl_004,11.22
2026-06-01T21:00:00Z,cyl_005,10.49
2026-06-01T22:00:00Z,cyl_001,8.9
2026-06-01T22:00:00Z,cyl_002,10.89
2026-06-01T22:00:00Z,cyl_003,9.99
2026-06-01T22:00:00Z,cyl_004,11.21
2026-06-01T22:00:00Z,cyl_005,10.46
2026-06-01T23:00:00Z,cyl_001,8.81
2026-06-01T23:00:00Z,cyl_002,10.89
2026-06-01T23:00:00Z,cyl_003,9.95
2026-06-01T23:00:00Z,cyl_004,11.22
2026-06-01T23:00:00Z,cyl_005,10.48
2026-06-02T00:00:00Z,cyl_001,8.86
2026-06-02T00:00:00Z,cyl_002,10.92
2026-06-02T00:00:00Z,cyl_003,9.91
2026-06-02T00:00:00Z,cyl_004,10.38
2026-06-02T00:00:00Z,cyl_005,10.53
2026-06-02T01:00:00Z,cyl_001,8.89
2026-06-02T01:00:00Z,cyl_002,10.85
2026-06-02T01:00:00Z,cyl_003,9.91
2026-06-02T01:00:00Z,cyl_004,9.49
2026-06-02T01:00:00Z,cyl_005,10.48
2026-06-02T02:00:00Z,cyl_001,8.87
2026-06-02T02:00:00Z,cyl_002,10.84
2026-06-02T02:00:00Z,cyl_003,9.88
2026-06-02T02:00:00Z,cyl_004,9.51
2026-06-02T02:00:00Z,cyl_005,10.45
2026-06-02T03:00:00Z,cyl_001,8.89
2026-06-02T03:00:00Z,cyl_002,10.86
2026-06-02T03:00:00Z,cyl_003,9.91
2026-06-02T03:00:00Z,cyl_004,9.49
2026-06-02T03:00:00Z,cyl_005,10.43
2026-06-02T04:00:00Z,cyl_001,8.83
2026-06-02T04:00:00Z,cyl_002,10.79
2026-06-02T04:00:00Z,cyl_003,9.87
2026-06-02T04:00:00Z,cyl_004,9.48
2026-06-02T04:00:00Z,cyl_005,10.4
2026-06-02T05:00:00Z,cyl_001,8.81
2026-06-02T05:00:00Z,cyl_002,10.77
2026-06-02T05:00:00Z,cyl_003,9.87
2026-06-02T05:00:00Z,cyl_004,9.51
2026-06-02T05:00:00Z,cyl_005,10.38
2026-06-02T06:00:00Z,cyl_001,8.84
2026-06-02T06:00:00Z,cyl_002,10.85
2026-06-02T06:00:00Z,cyl_003,9.87
2026-06-02T06:00:00Z,cyl_004,9.49
2026-06-02T06:00:00Z,cyl_005,10.44
2026-06-02T07:00:00Z,cyl_001,8.83
2026-06-02T07:00:00Z,cyl_002,10.81
2026-06-02T07:00:00Z,cyl_003,9.88
2026-06-02T07:00:00Z,cyl_004,9.48
2026-06-02T07:00:00Z,cyl_005,10.38
2026-06-02T08:00:00Z,cyl_001,8.8
2026-06-02T08:00:00Z,cyl_002,10.76
2026-06-02T08:00:00Z,cyl_003,9.8
2026-06-02T08:00:00Z,cyl_004,9.48
2026-06-02T08:00:00Z,cyl_005,10.38
2026-06-02T09:00:00Z,cyl_001,8.77
2026-06-02T09:00:00Z,cyl_002,10.85
2026-06-02T09:00:00Z,cyl_003,9.86
2026-06-02T09:00:00Z,cyl_004,9.44
2026-06-02T09:00:00Z,cyl_005,10.32
2026-06-02T10:00:00Z,cyl_001,8.76
2026-06-02T10:00:00Z,cyl_002,10.82
2026-06-02T10:00:00Z,cyl_003,9.81
2026-06-02T10:00:00Z,cyl_004,9.43
2026-06-02T10:00:00Z,cyl_005,10.35
2026-06-02T11:00:00Z,cyl_001,8.74
2026-06-02T11:00:00Z,cyl_002,10.84
2026-06-02T11:00:00Z,cyl_003,9.84
2026-06-02T11:00:00Z,cyl_004,9.44
2026-06-02T11:00:00Z,cyl_005,10.35
2026-06-02T12:00:00Z,cyl_001,8.78
2026-06-02T12:00:00Z,cyl_002,10.83
2026-06-02T12:00:00Z,cyl_003,9.79
2026-06-02T12:00:00Z,cyl_004,9.41
2026-06-02T12:00:00Z,cyl_005,10.31
2026-06-02T13:00:00Z,cyl_001,8.73
2026-06-02T13:00:00Z,cyl_002,10.84
2026-06-02T13:00:00Z,cyl_003,9.72
2026-06-02T13:00:00Z,cyl_004,9.51
2026-06-02T13:00:00Z,cyl_005,10.32
2026-06-02T14:00:00Z,cyl_001,8.71
2026-06-02T14:00:00Z,cyl_002,10.78
2026-06-02T14:00:00Z,cyl_003,9.8
2026-06-02T14:00:00Z,cyl_004,9.39
2026-06-02T14:00:00Z,cyl_005,10.32
2026-06-02T15:00:00Z,cyl_001,8.71
2026-06-02T15:00:00Z,cyl_002,10.75
2026-06-02T15:00:00Z,cyl_003,9.73
2026-06-02T15:00:00Z,cyl_004,9.44
2026-06-02T15:00:00Z,cyl_005,10.29
2026-06-02T16:00:00Z,cyl_001,8.76
2026-06-02T16:00:00Z,cyl_002,10.77
2026-06-02T16:00:00Z,cyl_003,9.77
2026-06-02T16:00:00Z,cyl_004,9.33
2026-06-02T16:00:00Z,cyl_005,10.29
2026-06-02T17:00:00Z,cyl_001,8.72
2026-06-02T17:00:00Z,cyl_002,10.77
2026-06-02T17:00:00Z,cyl_003,9.75
2026-06-02T17:00:00Z,cyl_004,9.37
2026-06-02T17:00:00Z,cyl_005,10.22
2026-06-02T18:00:00Z,cyl_001,8.68
2026-06-02T18:00:00Z,cyl_002,10.75
2026-06-02T18:00:00Z,cyl_003,9.72
2026-06-02T18:00:00Z,cyl_004,9.4
2026-06-02T18:00:00Z,cyl_005,10.27
2026-06-02T19:00:00Z,cyl_001,8.65
2026-06-02T19:00:00Z,cyl_002,10.77
2026-06-02T19:00:00Z,cyl_003,9.71
2026-06-02T19:00:00Z,cyl_004,9.33
2026-06-02T19:00:00Z,cyl_005,10.26
2026-06-02T20:00:00Z,cyl_001,8.64
2026-06-02T20:00:00Z,cyl_002,10.69
2026-06-02T20:00:00Z,cyl_003,9.67
2026-06-02T20:00:00Z,cyl_004,9.42
2026-06-02T20:00:00Z,cyl_005,10.22
2026-06-02T21:00:00Z,cyl_001,8.65
2026-06-02T21:00:00Z,cyl_002,10.74
2026-06-02T21:00:00Z,cyl_003,9.69
2026-06-02T21:00:00Z,cyl_004,9.35
2026-06-02T21:00:00Z,cyl_005,10.2
2026-06-02T22:00:00Z,cyl_001,8.68
2026-06-02T22:00:00Z,cyl_002,10.72
2026-06-02T22:00:00Z,cyl_003,9.63
2026-06-02T22:00:00Z,cyl_004,9.31
2026-06-02T22:00:00Z,cyl_005,10.17
2026-06-02T23:00:00Z,cyl_001,8.65
2026-06-02T23:00:00Z,cyl_002,10.69
2026-06-02T23:00:00Z,cyl_003,9.71
2026-06-02T23:00:00Z,cyl_004,9.34
2026-06-02T23:00:00Z,cyl_005,10.23
2026-06-03T00:00:00Z,cyl_001,8.62
2026-06-03T00:00:00Z,cyl_002,10.75
2026-06-03T00:00:00Z,cyl_003,9.67
2026-06-03T00:00:00Z,cyl_004,9.32
2026-06-03T00:00:00Z,cyl_005,10.2
2026-06-03T01:00:00Z,cyl_001,8.59
2026-06-03T01:00:00Z,cyl_002,10.69
2026-06-03T01:00:00Z,cyl_003,9.66
2026-06-03T01:00:00Z,cyl_004,9.28
2026-06-03T01:00:00Z,cyl_005,10.18
2026-06-03T02:00:00Z,cyl_001,8.64
2026-06-03T02:00:00Z,cyl_002,10.69
2026-06-03T02:00:00Z,cyl_003,9.71
2026-06-03T02:00:00Z,cyl_004,9.31
2026-06-03T02:00:00Z,cyl_005,10.14
2026-06-03T03:00:00Z,cyl_001,10.35
2026-06-03T03:00:00Z,cyl_002,10.65
2026-06-03T03:00:00Z,cyl_003,9.67
2026-06-03T03:00:00Z,cyl_004,9.32
2026-06-03T03:00:00Z,cyl_005,10.2
2026-06-03T04:00:00Z,cyl_001,8.58
2026-06-03T04:00:00Z,cyl_002,10.67
2026-06-03T04:00:00Z,cyl_003,9.6
2026-06-03T04:00:00Z,cyl_004,9.25
2026-06-03T04:00:00Z,cyl_005,10.13
2026-06-03T05:00:00Z,cyl_001,8.54
2026-06-03T05:00:00Z,cyl_002,10.59
2026-06-03T05:00:00Z,cyl_003,9.64
2026-06-03T05:00:00Z,cyl_004,9.3
2026-06-03T05:00:00Z,cyl_005,10.17
2026-06-03T06:00:00Z,cyl_001,8.58
2026-06-03T06:00:00Z,cyl_002,10.6
2026-06-03T06:00:00Z,cyl_003,9.61
2026-06-03T06:00:00Z,cyl_004,9.23
2026-06-03T06:00:00Z,cyl_005,10.09
2026-06-03T07:00:00Z,cyl_001,8.5
2026-06-03T07:00:00Z,cyl_002,10.59
2026-06-03T07:00:00Z,cyl_003,9.62
2026-06-03T07:00:00Z,cyl_004,9.21
2026-06-03T07:00:00Z,cyl_005,10.08
2026-06-03T08:00:00Z,cyl_001,8.49
2026-06-03T08:00:00Z,cyl_002,10.62
2026-06-03T08:00:00Z,cyl_003,9.6
2026-06-03T08:00:00Z,cyl_004,9.21
2026-06-03T08:00:00Z,cyl_005,10.01
2026-06-03T09:00:00Z,cyl_001,8.54
2026-06-03T09:00:00Z,cyl_002,10.57
2026-06-03T09:00:00Z,cyl_003,9.6
2026-06-03T09:00:00Z,cyl_004,9.26
2026-06-03T09:00:00Z,cyl_005,10.07
2026-06-03T10:00:00Z,cyl_001,8.54
2026-06-03T10:00:00Z,cyl_002,10.56
2026-06-03T10:00:00Z,cyl_003,9.61
2026-06-03T10:00:00Z,cyl_004,9.22
2026-06-03T10:00:00Z,cyl_005,10.05
2026-06-03T11:00:00Z,cyl_001,8.52
2026-06-03T11:00:00Z,cyl_002,10.59
2026-06-03T11:00:00Z,cyl_003,9.61
2026-06-03T11:00:00Z,cyl_004,9.23
2026-06-03T11:00:00Z,cyl_005,10.03
2026-06-03T12:00:00Z,cyl_001,8.51
2026-06-03T12:00:00Z,cyl_002,10.58
2026-06-03T12:00:00Z,cyl_003,9.51
2026-06-03T12:00:00Z,cyl_004,9.24
2026-06-03T12:00:00Z,cyl_005,10.01
2026-06-03T13:00:00Z,cyl_001,8.52
2026-06-03T13:00:00Z,cyl_002,10.57
2026-06-03T13:00:00Z,cyl_003,9.54
2026-06-03T13:00:00Z,cyl_004,9.15
2026-06-03T13:00:00Z,cyl_005,10.05
2026-06-03T14:00:00Z,cyl_001,8.55
2026-06-03T14:00:00Z,cyl_002,10.56
2026-06-03T14:00:00Z,cyl_003,9.54
2026-06-03T14:00:00Z,cyl_004,9.21
2026-06-03T14:00:00Z,cyl_005,10.0
2026-06-03T15:00:00Z,cyl_001,8.51
2026-06-03T15:00:00Z,cyl_002,10.53
2026-06-03T15:00:00Z,cyl_003,9.51
2026-06-03T15:00:00Z,cyl_004,9.11
2026-06-03T15:00:00Z,cyl_005,9.99
2026-06-03T16:00:00Z,cyl_001,8.44
2026-06-03T16:00:00Z,cyl_002,10.57
2026-06-03T16:00:00Z,cyl_003,9.51
2026-06-03T16:00:00Z,cyl_004,9.14
2026-06-03T16:00:00Z,cyl_005,10.02
2026-06-03T17:00:00Z,cyl_001,8.42
2026-06-03T17:00:00Z,cyl_002,10.52
2026-06-03T17:00:00Z,cyl_003,9.57
2026-06-03T17:00:00Z,cyl_004,9.15
2026-06-03T17:00:00Z,cyl_005,10.0
2026-06-03T18:00:00Z,cyl_001,8.41
2026-06-03T18:00:00Z,cyl_002,10.51
2026-06-03T18:00:00Z,cyl_003,9.44
2026-06-03T18:00:00Z,cyl_004,9.14
2026-06-03T18:00:00Z,cyl_005,9.93
2026-06-03T19:00:00Z,cyl_001,8.39
2026-06-03T19:00:00Z,cyl_002,10.51
2026-06-03T19:00:00Z,cyl_003,9.48
2026-06-03T19:00:00Z,cyl_004,9.15
2026-06-03T19:00:00Z,cyl_005,9.99
2026-06-03T20:00:00Z,cyl_001,8.43
2026-06-03T20:00:00Z,cyl_002,10.48
2026-06-03T20:00:00Z,cyl_003,9.48
2026-06-03T20:00:00Z,cyl_004,9.07
2026-06-03T20:00:00Z,cyl_005,9.96
2026-06-03T21:00:00Z,cyl_001,8.45
2026-06-03T21:00:00Z,cyl_002,10.42
2026-06-03T21:00:00Z,cyl_003,9.46
2026-06-03T21:00:00Z,cyl_004,9.13
2026-06-03T21:00:00Z,cyl_005,9.95
2026-06-03T22:00:00Z,cyl_001,8.35
2026-06-03T22:00:00Z,cyl_002,10.44
2026-06-03T22:00:00Z,cyl_003,9.44
2026-06-03T22:00:00Z,cyl_004,9.14
2026-06-03T22:00:00Z,cyl_005,9.94
2026-06-03T23:00:00Z,cyl_001,8.38
2026-06-03T23:00:00Z,cyl_002,10.45
2026-06-03T23:00:00Z,cyl_003,9.4
2026-06-03T23:00:00Z,cyl_004,9.11
2026-06-03T23:00:00Z,cyl_005,9.9
2026-06-04T00:00:00Z,cyl_001,8.36
2026-06-04T00:00:00Z,cyl_002,10.51
2026-06-04T00:00:00Z,cyl_003,9.51
2026-06-04T00:00:00Z,cyl_004,9.06
2026-06-04T00:00:00Z,cyl_005,9.94
2026-06-04T01:00:00Z,cyl_001,8.35
2026-06-04T01:00:00Z,cyl_002,10.45
2026-06-04T01:00:00Z,cyl_003,9.39
2026-06-04T01:00:00Z,cyl_004,9.08
2026-06-04T01:00:00Z,cyl_005,9.95
2026-06-04T02:00:00Z,cyl_001,8.37
2026-06-04T02:00:00Z,cyl_002,10.39
2026-06-04T02:00:00Z,cyl_003,9.43
2026-06-04T02:00:00Z,cyl_004,9.02
2026-06-04T02:00:00Z,cyl_005,9.87
2026-06-04T03:00:00Z,cyl_001,8.34
2026-06-04T03:00:00Z,cyl_002,10.44
2026-06-04T03:00:00Z,cyl_003,9.42
2026-06-04T03:00:00Z,cyl_004,9.04
2026-06-04T03:00:00Z,cyl_005,9.91
2026-06-04T04:00:00Z,cyl_001,8.32
2026-06-04T04:00:00Z,cyl_002,10.4
2026-06-04T04:00:00Z,cyl_003,9.41
2026-06-04T04:00:00Z,cyl_004,9.01
2026-06-04T04:00:00Z,cyl_005,9.86
2026-06-04T05:00:00Z,cyl_001,8.33
2026-06-04T05:00:00Z,cyl_002,10.38
2026-06-04T05:00:00Z,cyl_003,9.47
2026-06-04T05:00:00Z,cyl_004,9.02
2026-06-04T05:00:00Z,cyl_005,9.88
2026-06-04T06:00:00Z,cyl_001,8.36
2026-06-04T06:00:00Z,cyl_002,10.39
2026-06-04T06:00:00Z,cyl_003,9.34
2026-06-04T06:00:00Z,cyl_004,9.01
2026-06-04T06:00:00Z,cyl_005,9.8
2026-06-04T07:00:00Z,cyl_001,8.31
2026-06-04T07:00:00Z,cyl_002,10.35
2026-06-04T07:00:00Z,cyl_003,9.37
2026-06-04T07:00:00Z,cyl_004,9.06
2026-06-04T07:00:00Z,cyl_005,9.79
2026-06-04T08:00:00Z,cyl_001,8.35
2026-06-04T08:00:00Z,cyl_002,10.35
2026-06-04T08:00:00Z,cyl_003,9.35
2026-06-04T08:00:00Z,cyl_004,9.07
2026-06-04T08:00:00Z,cyl_005,9.8
2026-06-04T09:00:00Z,cyl_001,8.29
2026-06-04T09:00:00Z,cyl_002,10.34
2026-06-04T09:00:00Z,cyl_003,7.48
2026-06-04T09:00:00Z,cyl_004,8.97
2026-06-04T09:00:00Z,cyl_005,9.81
2026-06-04T10:00:00Z,cyl_001,8.29
2026-06-04T10:00:00Z,cyl_002,10.29
2026-06-04T10:00:00Z,cyl_003,9.34
2026-06-04T10:00:00Z,cyl_004,8.97
2026-06-04T10:00:00Z,cyl_005,9.83
2026-06-04T11:00:00Z,cyl_001,8.26
2026-06-04T11:00:00Z,cyl_002,10.33
2026-06-04T11:00:00Z,cyl_003,8.42
2026-06-04T11:00:00Z,cyl_004,9.0
2026-06-04T11:00:00Z,cyl_005,9.78
2026-06-04T12:00:00Z,cyl_001,8.25
2026-06-04T12:00:00Z,cyl_002,10.35
2026-06-04T12:00:00Z,cyl_003,7.53
2026-06-04T12:00:00Z,cyl_004,8.95
2026-06-04T12:00:00Z,cyl_005,9.83
2026-06-04T13:00:00Z,cyl_001,8.24
2026-06-04T13:00:00Z,cyl_002,10.29
2026-06-04T13:00:00Z,cyl_003,7.53
2026-06-04T13:00:00Z,cyl_004,8.9
2026-06-04T13:00:00Z,cyl_005,9.75
2026-06-04T14:00:00Z,cyl_001,8.2
2026-06-04T14:00:00Z,cyl_002,10.3
2026-06-04T14:00:00Z,cyl_003,7.46
2026-06-04T14:00:00Z,cyl_004,8.93
2026-06-04T14:00:00Z,cyl_005,9.72
2026-06-04T15:00:00Z,cyl_001,8.18
2026-06-04T15:00:00Z,cyl_002,10.28
2026-06-04T15:00:00Z,cyl_003,7.47
2026-06-04T15:00:00Z,cyl_004,8.97
2026-06-04T15:00:00Z,cyl_005,9.74
2026-06-04T16:00:00Z,cyl_001,8.19
2026-06-04T16:00:00Z,cyl_002,10.34
2026-06-04T16:00:00Z,cyl_003,7.49
2026-06-04T16:00:00Z,cyl_004,8.94
2026-06-04T16:00:00Z,cyl_005,9.71
2026-06-04T17:00:00Z,cyl_001,8.26
2026-06-04T17:00:00Z,cyl_002,10.26
2026-06-04T17:00:00Z,cyl_003,7.48
2026-06-04T17:00:00Z,cyl_004,8.91
2026-06-04T17:00:00Z,cyl_005,9.74
2026-06-04T18:00:00Z,cyl_001,8.26
2026-06-04T18:00:00Z,cyl_002,10.23
2026-06-04T18:00:00Z,cyl_003,7.49
2026-06-04T18:00:00Z,cyl_004,8.94
2026-06-04T18:00:00Z,cyl_005,9.72
2026-06-04T19:00:00Z,cyl_001,8.14
2026-06-04T19:00:00Z,cyl_002,10.2
2026-06-04T19:00:00Z,cyl_003,7.39
2026-06-04T19:00:00Z,cyl_004,8.91
2026-06-04T19:00:00Z,cyl_005,9.66
2026-06-04T20:00:00Z,cyl_001,8.21
2026-06-04T20:00:00Z,cyl_002,10.25
2026-06-04T20:00:00Z,cyl_003,7.48
2026-06-04T20:00:00Z,cyl_004,8.91
2026-06-04T20:00:00Z,cyl_005,9.69
2026-06-04T21:00:00Z,cyl_001,8.15
2026-06-04T21:00:00Z,cyl_002,10.23
2026-06-04T21:00:00Z,cyl_003,7.44
2026-06-04T21:00:00Z,cyl_004,8.9
2026-06-04T21:00:00Z,cyl_005,9.64
2026-06-04T22:00:00Z,cyl_001,8.1
2026-06-04T22:00:00Z,cyl_002,10.18
2026-06-04T22:00:00Z,cyl_003,7.4
2026-06-04T22:00:00Z,cyl_004,8.82
2026-06-04T22:00:00Z,cyl_005,9.7
2026-06-04T23:00:00Z,cyl_001,8.14
2026-06-04T23:00:00Z,cyl_002,10.21
2026-06-04T23:00:00Z,cyl_003,7.34
2026-06-04T23:00:00Z,cyl_004,8.86
2026-06-04T23:00:00Z,cyl_005,9.63
2026-06-05T00:00:00Z,cyl_001,8.11
2026-06-05T00:00:00Z,cyl_002,10.19
2026-06-05T00:00:00Z,cyl_003,7.34
2026-06-05T00:00:00Z,cyl_004,8.87
2026-06-05T00:00:00Z,cyl_005,9.65
2026-06-05T01:00:00Z,cyl_001,8.09
2026-06-05T01:00:00Z,cyl_002,10.2
2026-06-05T01:00:00Z,cyl_003,7.36
2026-06-05T01:00:00Z,cyl_004,8.86
2026-06-05T01:00:00Z,cyl_005,9.67
2026-06-05T02:00:00Z,cyl_001,8.12
2026-06-05T02:00:00Z,cyl_002,10.22
2026-06-05T02:00:00Z,cyl_003,7.38
2026-06-05T02:00:00Z,cyl_004,8.86
2026-06-05T02:00:00Z,cyl_005,9.64
2026-06-05T03:00:00Z,cyl_001,8.05
2026-06-05T03:00:00Z,cyl_002,10.18
2026-06-05T03:00:00Z,cyl_003,7.35
2026-06-05T03:00:00Z,cyl_004,8.87
2026-06-05T03:00:00Z,cyl_005,9.57
2026-06-05T04:00:00Z,cyl_001,8.09
2026-06-05T04:00:00Z,cyl_002,10.21
2026-06-05T04:00:00Z,cyl_003,7.32
2026-06-05T04:00:00Z,cyl_004,8.82
2026-06-05T04:00:00Z,cyl_005,9.65
2026-06-05T05:00:00Z,cyl_001,8.07
2026-06-05T05:00:00Z,cyl_002,10.21
2026-06-05T05:00:00Z,cyl_003,7.35
2026-06-05T05:00:00Z,cyl_004,8.88
2026-06-05T05:00:00Z,cyl_005,9.6
2026-06-05T06:00:00Z,cyl_001,8.08
2026-06-05T06:00:00Z,cyl_002,10.16
2026-06-05T06:00:00Z,cyl_003,7.27
2026-06-05T06:00:00Z,cyl_004,8.81
2026-06-05T06:00:00Z,cyl_005,9.57
2026-06-05T07:00:00Z,cyl_001,8.08
2026-06-05T07:00:00Z,cyl_002,10.12
2026-06-05T07:00:00Z,cyl_003,7.35
2026-06-05T07:00:00Z,cyl_004,8.76
2026-06-05T07:00:00Z,cyl_005,9.58
2026-06-05T08:00:00Z,cyl_001,8.03
2026-06-05T08:00:00Z,cyl_002,10.23
2026-06-05T08:00:00Z,cyl_003,7.27
2026-06-05T08:00:00Z,cyl_004,8.81
2026-06-05T08:00:00Z,cyl_005,9.56
2026-06-05T09:00:00Z,cyl_001,8.05
2026-06-05T09:00:00Z,cyl_002,10.19
2026-06-05T09:00:00Z,cyl_003,7.26
2026-06-05T09:00:00Z,cyl_004,8.78
2026-06-05T09:00:00Z,cyl_005,9.47
2026-06-05T10:00:00Z,cyl_001,8.02
2026-06-05T10:00:00Z,cyl_002,10.16
2026-06-05T10:00:00Z,cyl_003,7.3
2026-06-05T10:00:00Z,cyl_004,8.76
2026-06-05T10:00:00Z,cyl_005,9.57
2026-06-05T11:00:00Z,cyl_001,8.1
2026-06-05T11:00:00Z,cyl_002,10.23
2026-06-05T11:00:00Z,cyl_003,7.25
2026-06-05T11:00:00Z,cyl_004,8.79
